UID: 3674537,Company Name: ,Country: 
Uid,Time,Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Fee Rate,Trade ID,Order ID
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,11.0000,1392.0000,0.94930000,0E-8,0.01148653,0.26232010,0.25083357,5395.31404140,0.00110000,498605ad-e670-5fa8-96e3-b830012b87e6,e6409831-c091-47a0-817d-fa900cde57b5
3674537,2026-03-24 02:03:24,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.21800000,-0.21800000,5393.00095107,0E-8,,
3674537,2026-03-24 02:06:34,USDT,SIRENUSDT,Trade,Close Short,23.0000,76.0000,0.92996000,0E-8,0.02352799,1.17116000,1.14763201,5510.67923345,0.00110000,ae8f7990-f722-5110-b3c0-c583ef445653,750075bb-7030-4db9-938e-ee70eb31db61
3674537,2026-03-24 01:54:04,USDT,SIRENUSDT,Trade,Open Long,5.0000,11.0000,1.15010000,0E-8,0.00632555,0E-8,-0.00632555,5370.57248743,0.00110000,417793a3-216f-5d64-97d2-566d97217946,7c701f2c-a427-4e7e-8132-985edd7fca8b
3674537,2026-03-24 02:20:37,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.85800000,-0.85800000,5528.19257765,0E-8,,
3674537,2026-03-23 20:36:26,USDT,,Transferred in,,,,,0E-8,0E-8,5363.40000000,5363.40000000,5363.40000000,0E-8,,
3674537,2026-03-24 02:05:13,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-1.94810000,-1.94810000,5509.34491016,0E-8,,
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,6.0000,2723.0000,0.92976000,0E-8,0.00613642,0.02584370,0.01970728,5372.16558679,0.00110000,7fe996c2-9869-53c7-bfe0-6b585d8f17b2,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-23 20:58:23,USDT,LIGHTUSDT,Trade,Close Short,281.0000,0.0000,0.36220000,0E-8,0.11195601,4.41937718,4.30742117,5369.02226915,0.00110000,8da040d9-7237-59c0-b024-467df4af2e77,f9831a7d-0edb-4b91-8cc1-566fdc6ad66d
3674537,2026-03-24 02:03:31,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-1.76010000,-1.76010000,5477.17558899,0E-8,,
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,361.0000,1706.0000,0.95551500,0E-8,0.37943500,10.85248363,10.47304863,5387.02360778,0.00110000,d44284fe-31fb-5a78-b336-f0d10730d1a9,7eb187e0-a4b5-4f41-9e11-fa531c18798c
3674537,2026-03-23 22:26:58,USDT,LIGHTUSDT,Trade,Open Short,15.0000,211.0000,0.38660000,0E-8,0.00637890,0E-8,-0.00637890,5368.74047834,0.00110000,c8483aa8-60d0-5460-bfcb-6c72e71ba2cc,9d1b8007-4dd2-43cf-8880-a6221aadf491
3674537,2026-03-24 02:04:07,USDT,SIRENUSDT,Trade,Close Long,13.0000,431.0000,1.00749000,0E-8,0.01440711,1.06648467,1.05207756,5469.78526655,0.00110000,0c8866fa-bcea-5ce3-bea4-48339b7c4a0c,086a9bdf-63e8-4bce-b3dc-4cb342f376cb
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,107.0000,2939.0000,0.93579000,0E-8,0.11014248,1.10608914,0.99594666,5369.25939707,0.00110000,3707a587-b8ab-52aa-8577-209b29443704,ac0fbe2d-5205-4947-babf-fdf58711dde4
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,10.0000,1515.0000,0.95225000,0E-8,0.01047475,0.26797282,0.25749807,5392.30219405,0.00110000,45da0a8f-4ee2-5f3d-b923-7e12ea70cd80,a22cca64-e151-41a0-a758-8b321e397a21
3674537,2026-03-24 02:22:08,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-2.09980000,-2.09980000,5543.39920290,0E-8,,
3674537,2026-03-24 02:14:52,USDT,SIRENUSDT,Trade,Open Short,14.0000,209.0000,1.18272000,0E-8,0.01821389,0E-8,-0.01821389,5513.60425271,0.00110000,4bb955ec-c870-5801-90a7-332021f77f67,e2d4256e-0e5c-4817-9358-33c85e49fb1e
3674537,2026-03-23 22:26:58,USDT,LIGHTUSDT,Trade,Open Short,34.0000,281.0000,0.38660000,0E-8,0.01445884,0E-8,-0.01445884,5368.71071014,0.00110000,42f94e4b-9415-5580-985b-bf3370aee9ba,9d1b8007-4dd2-43cf-8880-a6221aadf491
3674537,2026-03-24 02:20:37,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.32840000,-0.32840000,5527.86417765,0E-8,,
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,6.0000,2730.0000,0.93009000,0E-8,0.00613860,0.02782370,0.02168510,5372.14245511,0.00110000,a6420867-3d09-575f-84f0-525ddef2282c,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,3.0000,2651.0000,0.92895000,0E-8,0.00306554,0.01049185,0.00742631,5372.37056881,0.00110000,e0182e3e-1364-5381-a5a3-06c51d0e7b02,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:03:31,USDT,SIRENUSDT,Trade,Close Long,218.0000,444.0000,1.01597026,0E-8,0.24362968,19.73282448,19.48919480,5427.26250244,0.00110000,a9e002f5-8354-5ca5-8f83-38a989f2fc8e,ab939c58-a97e-4dea-b8e2-e546ec65ec44
3674537,2026-03-24 02:20:20,USDT,SIRENUSDT,Trade,Close Short,15.0000,232.0000,1.10278000,0E-8,0.01819587,0.92760047,0.90940460,5518.56003001,0.00110000,ed32a39f-21af-5663-b8c7-8a6db0b2dc78,2f88195b-740d-4033-828a-43274fbffc86
3674537,2026-03-24 02:52:42,USDT,SIRENUSDT,Trade,Close Short,3.0000,23.0000,0.97278000,0E-8,0.00321018,0.05502000,0.05180982,5543.42266668,0.00110000,3ca3a26c-054c-5f90-b880-989baedb3b59,bd4afa4a-4570-41b8-8963-1c3fc885b6fc
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,69.0000,2939.0000,0.93579000,0E-8,0.07102645,0.71327242,0.64224597,5368.26345041,0.00110000,3707a587-b8ab-52aa-8577-209b29443704,310506b5-fc9b-4741-b37b-0b324ea2604e
3674537,2026-03-24 02:03:23,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.18510000,-0.18510000,5393.30385107,0E-8,,
3674537,2026-03-24 02:04:07,USDT,SIRENUSDT,Trade,Close Long,53.0000,333.0000,1.00677000,0E-8,0.05869470,4.30981593,4.25112123,5477.64627984,0.00110000,c17992f3-008e-5727-b5b0-266d05957301,086a9bdf-63e8-4bce-b3dc-4cb342f376cb
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,5.0000,3254.0000,0.93639000,0E-8,0.00515015,0.05468641,0.04953626,5367.40834109,0.00110000,907e6639-eaf1-57fd-96e2-c3fdb61ae43d,e54e79f4-406a-4f16-b0d5-3755558b28b4
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,98.0000,1608.0000,0.95546000,0E-8,0.10299859,2.94071363,2.83771504,5389.86132282,0.00110000,7c347826-9cab-501a-92c6-e8ae8f281c45,5a7116c3-0d66-458c-af40-00bda33b55d3
3674537,2026-03-24 02:20:20,USDT,SIRENUSDT,Trade,Close Short,6.0000,247.0000,1.10275000,0E-8,0.00727815,0.37122019,0.36394204,5517.65062541,0.00110000,7bb3d3c9-088b-5d9a-9daa-7e67fdb8b5df,2f88195b-740d-4033-828a-43274fbffc86
3674537,2026-03-24 02:04:07,USDT,SIRENUSDT,Trade,Close Long,45.0000,386.0000,1.00678000,0E-8,0.04983561,3.65972767,3.60989206,5473.39515861,0.00110000,c9ecfc06-a392-53a2-8645-8e0d86398742,086a9bdf-63e8-4bce-b3dc-4cb342f376cb
3674537,2026-03-24 02:00:45,USDT,SIRENUSDT,Trade,Open Long,107.0000,3267.0000,0.85407000,0E-8,0.10052404,0E-8,-0.10052404,5367.26059768,0.00110000,ab511415-2ddd-52c2-9f9e-954fcbd747c0,49d1830c-04eb-43c9-8441-21a5c9bd5d22
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,23.0000,2766.0000,0.93030000,0E-8,0.02353659,0.11148749,0.08795090,5372.01024683,0.00110000,2220fd17-5c8d-5577-b4c5-2ddd3650a28f,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:04:28,USDT,SIRENUSDT,Trade,Close Long,34.0000,222.0000,1.01580099,0E-8,0.03799095,3.07184120,3.03385025,5486.49480870,0.00110000,bac765f4-e931-5e41-b073-61b880e6bb43,593d6c16-8d74-4c5b-82d1-544c485c63d3
3674537,2026-03-24 02:02:51,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.01170000,-0.01170000,5374.69701722,0E-8,,
3674537,2026-03-24 02:00:45,USDT,SIRENUSDT,Trade,Open Long,61.0000,3072.0000,0.85329000,0E-8,0.05725576,0E-8,-0.05725576,5367.44379376,0.00110000,93fffd46-ba09-5313-8c73-67582d243793,49d1830c-04eb-43c9-8441-21a5c9bd5d22
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,32.0000,1864.0000,0.90865000,0E-8,0.03198448,0E-8,-0.03198448,5368.59301834,0.00110000,1f531727-de04-586c-a07d-1200b7053d8e,6ce8aea2-d217-4abc-aa38-ec010921a4c3
3674537,2026-03-24 02:05:12,USDT,SIRENUSDT,Trade,Close Long,58.0000,17.0000,1.07392000,0E-8,0.06851610,8.61110232,8.54258622,5508.79159600,0.00110000,2168c005-42df-57d5-b891-abf1de8e6e19,4e921b01-9d80-4e3d-9ce4-eb88d371f38a
3674537,2026-03-24 02:03:31,USDT,SIRENUSDT,Trade,Close Long,42.0000,444.0000,1.01597026,0E-8,0.04693782,3.80173626,3.75479844,5431.01730088,0.00110000,a9e002f5-8354-5ca5-8f83-38a989f2fc8e,e00f2428-2b41-41b3-9fe7-14c12bd71bc2
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,17.0000,2789.0000,0.93669000,0E-8,0.01751611,0.19103380,0.17351769,5371.92229593,0.00110000,dd2ab251-0590-51ab-a2fb-b5b4ea1bcfd9,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:05:12,USDT,SIRENUSDT,Trade,Close Long,36.0000,75.0000,1.07394000,0E-8,0.04252803,5.34554214,5.30301411,5500.24900978,0.00110000,bb462b8c-e779-5c9f-b662-238b15a41df5,4e921b01-9d80-4e3d-9ce4-eb88d371f38a
3674537,2026-03-24 02:08:01,USDT,SIRENUSDT,Trade,Open Short,6.0000,104.0000,1.00225000,0E-8,0.00661485,0E-8,-0.00661485,5513.74086615,0.00110000,2088027a-7d77-55bd-9bcd-e9f613e4bf75,07452c3d-eb0c-4bc1-9a37-bca24340eae0
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,187.0000,2152.0000,0.93530000,0E-8,0.19239121,1.84144171,1.64905050,5374.73601722,0.00110000,07dba275-afc3-56aa-9274-ec8bac1818b8,23a514d1-95ed-4e0e-8f7f-4f3435855d99
3674537,2026-03-24 02:20:35,USDT,SIRENUSDT,Trade,Close Short,20.0000,107.0000,1.06780000,0E-8,0.02349160,1.93640063,1.91290903,5529.05057765,0.00110000,44da623c-2a61-53ec-a2df-d1a24b2f9cb9,01fa8c09-043b-4490-b67a-3d12b7125758
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,36.0000,1572.0000,0.95328000,0E-8,0.03774989,1.00178215,0.96403226,5390.82535508,0.00110000,dff253fa-4a6f-541e-8d35-52eccd5e4892,33a3c302-76aa-4ce4-8151-abf3360c9232
3674537,2026-03-24 01:54:04,USDT,SIRENUSDT,Trade,Open Long,94.0000,105.0000,1.15102000,0E-8,0.11901547,0E-8,-0.11901547,5370.45347196,0.00110000,e012720c-4ac2-552d-b563-a8bf98f70675,7c701f2c-a427-4e7e-8132-985edd7fca8b
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,19.0000,2692.0000,0.92934000,0E-8,0.01942321,0.07385836,0.05443515,5372.25679940,0.00110000,8ef6b7cc-8904-595c-b2fe-c8c77de63004,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:20:35,USDT,SIRENUSDT,Trade,Close Short,76.0000,136.0000,1.06809000,0E-8,0.08929233,7.33628241,7.24699008,5526.27685956,0.00110000,7e216a53-78ad-565a-a5e8-c9b786249d4e,d230e74e-3e9c-4c44-8928-e66bdcd11c34
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,7.0000,2141.0000,0.91740000,0E-8,0.00706398,0E-8,-0.00706398,5368.31413922,0.00110000,dbc7f33a-de82-5849-b143-66b213542d0f,b71ac77b-39c0-4d7b-ab74-6daaf420a6cd
3674537,2026-03-24 01:55:34,USDT,SIRENUSDT,Trade,Open Long,1.0000,106.0000,1.06284000,0E-8,0.00116913,0E-8,-0.00116913,5370.45230283,0.00110000,a4a7a7bd-5ad1-5e8a-8275-d77c231e73d1,afef0975-b5a5-4b69-bb33-d9a6f7174e0d
3674537,2026-03-24 02:02:51,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.29070000,-0.29070000,5374.40631722,0E-8,,
3674537,2026-03-24 02:04:36,USDT,SIRENUSDT,Trade,Close Long,111.0000,111.0000,1.02499000,0E-8,0.12515128,11.04863825,10.92348697,5496.24329567,0.00110000,e0e87a76-a4db-55f9-90d4-17d814b66047,ca764e84-75f3-4f05-a4e0-ac90a3c0c60c
3674537,2026-03-24 02:22:06,USDT,SIRENUSDT,Trade,Close Short,107.0000,0.0000,0.99871000,0E-8,0.11754817,17.75237342,17.63482525,5545.49900290,0.00110000,02a79f22-d67b-57b0-a3c8-27659e1a9d80,6d9bea3b-2a81-495c-bad5-7a11fc38ac0f
3674537,2026-03-24 01:56:38,USDT,SIRENUSDT,Trade,Open Long,1076.0000,1502.0000,0.96094000,0E-8,1.13736859,0E-8,-1.13736859,5368.95464692,0.00110000,3e36a02a-095e-5c31-bfb4-7137505e7a45,f5bdde0d-ffad-4ad6-b1fd-05587445d2ff
3674537,2026-03-24 09:07:00,USDT,DUSKUSDT,Trade,Close Short,274.0000,841.0000,0.12082000,0E-8,0.03641515,0.53978000,0.50336485,5544.11790294,0.00110000,d1e442f1-55c7-5162-9f6b-c50626429ce3,c86c52a2-fa58-4957-bc55-2783955eaa20
3674537,2026-03-24 01:55:53,USDT,SIRENUSDT,Trade,Open Long,107.0000,426.0000,0.97777000,0E-8,0.11508353,0E-8,-0.11508353,5370.09201551,0.00110000,52768c5f-5015-5462-b8fa-abe0a8e2e47c,8e42717f-65a6-45ac-8f92-50f641e26fce
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,35.0000,2806.0000,0.93708248,0E-8,0.03607767,0.40704170,0.37096403,5371.74877824,0.00110000,da2baf44-fcf5-5165-ae1c-8d5bb7ec243f,deb17c80-0576-4ce1-a4ce-ec9b28c0ddc0
3674537,2026-03-23 21:22:19,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.01150000,-0.01150000,5368.86642976,0E-8,,
3674537,2026-03-24 02:08:01,USDT,SIRENUSDT,Trade,Open Short,45.0000,45.0000,1.00274000,0E-8,0.04963563,0E-8,-0.04963563,5513.80591232,0.00110000,ff592ed8-514b-51f0-8bbc-afcdf43e789a,07452c3d-eb0c-4bc1-9a37-bca24340eae0
3674537,2026-03-23 20:53:01,USDT,LIGHTUSDT,Trade,Open Short,96.0000,96.0000,0.37830000,0E-8,0.03994848,0E-8,-0.03994848,5363.36005152,0.00110000,e1f8a7b1-da71-52c3-a345-b301e085ddba,5df5687e-9f63-4de4-ab1f-e1b801ea1317
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,10.0000,2736.0000,0.93011000,0E-8,0.01023121,0.04657282,0.03634161,5372.12077001,0.00110000,f0581438-cc95-5df4-b6f4-b7b44107f8ea,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 01:55:34,USDT,SIRENUSDT,Trade,Open Long,62.0000,212.0000,1.06285000,0E-8,0.07248637,0E-8,-0.07248637,5370.32837500,0.00110000,cf19264d-9b17-5641-8ad5-015006976740,afef0975-b5a5-4b69-bb33-d9a6f7174e0d
3674537,2026-03-24 02:00:45,USDT,SIRENUSDT,Trade,Open Long,64.0000,2327.0000,0.84822000,0E-8,0.05971469,0E-8,-0.05971469,5368.13940740,0.00110000,4d362a9f-6a36-5e7e-972f-db3843e1852e,d8d1c213-abe4-489a-9b37-dc8eb6980c94
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,85.0000,2055.0000,0.91659000,0E-8,0.08570117,0E-8,-0.08570117,5368.40074068,0.00110000,54d8dd1a-74aa-5b11-9c90-7d91be7b9cbe,8c95b070-419b-4952-9245-6950cb86158a
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,10.0000,2756.0000,0.93021000,0E-8,0.01023231,0.04757282,0.03734051,5372.04758734,0.00110000,2935123b-3ffc-5e72-8b20-96104b0ca3ea,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:00:45,USDT,SIRENUSDT,Trade,Open Long,85.0000,2491.0000,0.84843000,0E-8,0.07932821,0E-8,-0.07932821,5367.98635148,0.00110000,45e97efd-1022-53ed-9d94-aee9a5f36a3d,d8d1c213-abe4-489a-9b37-dc8eb6980c94
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,53.0000,1970.0000,0.91426000,0E-8,0.05330136,0E-8,-0.05330136,5368.48644185,0.00110000,3f018734-e520-5658-9b7a-d84c38d3bd4e,8c95b070-419b-4952-9245-6950cb86158a
3674537,2026-03-24 02:04:30,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-1.17500000,-1.17500000,5485.31980870,0E-8,,
3674537,2026-03-24 02:05:12,USDT,SIRENUSDT,Trade,Close Long,1.0000,16.0000,1.07387000,0E-8,0.00118126,0.14841729,0.14723603,5508.93883203,0.00110000,595c6ca7-72f7-568f-b08b-7ddb12d3d022,4e921b01-9d80-4e3d-9ce4-eb88d371f38a
3674537,2026-03-24 09:02:39,USDT,DUSKUSDT,Trade,Open Short,1115.0000,1115.0000,0.12279000,0E-8,0.15060194,0E-8,-0.15060194,5543.61453809,0.00110000,4aa25c75-4455-5073-8897-5ceafd8d70cf,345028c2-d4d6-4ccf-89e2-93d3602f1a47
3674537,2026-03-24 02:02:51,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.01110000,-0.01110000,5374.70871722,0E-8,,
3674537,2026-03-23 21:22:15,USDT,LIGHTUSDT,Trade,Close Short,17.0000,219.0000,0.37730000,0E-8,0.00705551,0.05780000,0.05074449,5368.29948392,0.00110000,9d2c2308-fb9c-50ae-b590-a7d284838b24,8af14dfc-291f-4aa7-8ea0-6551d5650506
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,124.0000,2527.0000,0.92891000,0E-8,0.12670333,0.42870296,0.30199963,5372.67256844,0.00110000,a3c1171f-1c41-5f0d-851b-4228aaed44f0,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,3.0000,3264.0000,0.93718000,0E-8,0.00309270,0.03518185,0.03208915,5367.29268683,0.00110000,52b5ac9c-4d60-5d19-b488-334723aec0cf,7cb2fd27-c321-4fdd-ac29-cdafab859888
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,98.0000,2806.0000,0.93708248,0E-8,0.10101750,1.13971678,1.03869928,5371.37781421,0.00110000,da2baf44-fcf5-5165-ae1c-8d5bb7ec243f,70f15b95-b3aa-4d29-95b9-6fcacd6e5f60
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,3.0000,3233.0000,0.93528000,0E-8,0.00308643,0.02948185,0.02639542,5367.60360749,0.00110000,9f9078bd-8fcc-5bf7-9308-484f9486631a,84b52831-6218-4432-b2f1-3706950e6538
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,107.0000,2939.0000,0.93579000,0E-8,0.11014248,1.10608914,0.99594666,5370.25534373,0.00110000,3707a587-b8ab-52aa-8577-209b29443704,95085099-592d-4a1b-aafc-7640c02fc5d9
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,6.0000,1386.0000,0.94758000,0E-8,0.00625403,0.13276370,0.12650967,5395.44055107,0.00110000,7f0acc1a-4e59-5dce-b647-61f99a3ac104,e6409831-c091-47a0-817d-fa900cde57b5
3674537,2026-03-24 02:20:20,USDT,SIRENUSDT,Trade,Close Short,10.0000,306.0000,1.10246000,0E-8,0.01212706,0.62160031,0.60947325,5514.06019925,0.00110000,5caf4a93-ece8-51a9-98b9-04f5c8e10123,2f88195b-740d-4033-828a-43274fbffc86
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,1.0000,2729.0000,0.92990000,0E-8,0.00102289,0.00444729,0.00342440,5372.14587951,0.00110000,c398994c-0fbe-5069-a68e-9721853a99c9,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 02:03:23,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.08490000,-0.08490000,5393.21895107,0E-8,,
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,4.0000,1510.0000,0.95216000,0E-8,0.00418951,0.10682913,0.10263962,5392.43057349,0.00110000,1d7aeca1-337a-54a4-9351-26e32a6c443b,a22cca64-e151-41a0-a758-8b321e397a21
3674537,2026-03-24 02:20:20,USDT,SIRENUSDT,Trade,Close Short,9.0000,253.0000,1.10269000,0E-8,0.01091664,0.55737028,0.54645364,5517.28668337,0.00110000,b1d0ba65-2ea3-5600-b7d9-f533b7372102,2f88195b-740d-4033-828a-43274fbffc86
3674537,2026-03-24 02:02:45,USDT,SIRENUSDT,Trade,Close Long,12.0000,2711.0000,0.92954000,0E-8,0.01226993,0.04904739,0.03677746,5372.20236425,0.00110000,902ef624-a805-55c7-971c-d06b6ec7c0ef,280d6f46-a7a5-4112-b0fe-be04e332d7c5
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,15.0000,2156.0000,0.92017000,0E-8,0.01518281,0E-8,-0.01518281,5368.29895641,0.00110000,b4cdd05f-539c-5b1c-b7b8-471657bb0b81,0b1a3c4b-dd2e-484a-8823-ad3bf6a40d5d
3674537,2026-03-24 02:06:34,USDT,SIRENUSDT,Trade,Close Short,76.0000,0.0000,0.92997000,0E-8,0.07774550,3.86916000,3.79141450,5514.47064795,0.00110000,2ad14a65-29a1-5a02-ad53-1a09a6de9fda,750075bb-7030-4db9-938e-ee70eb31db61
3674537,2026-03-23 20:58:26,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.67470000,-0.67470000,5368.34756915,0E-8,,
3674537,2026-03-24 02:52:44,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.04990000,-0.04990000,5543.76514003,0E-8,,
3674537,2026-03-23 20:58:23,USDT,LIGHTUSDT,Trade,Close Short,96.0000,0.0000,0.36220000,0E-8,0.03824831,1.50982275,1.47157444,5364.71484798,0.00110000,8da040d9-7237-59c0-b024-467df4af2e77,5cf32444-22af-41d5-b0ce-9a80411466a3
3674537,2026-03-24 02:20:20,USDT,SIRENUSDT,Trade,Close Short,9.0000,283.0000,1.10247000,0E-8,0.01091446,0.55935028,0.54843582,5515.46189762,0.00110000,7d7485ce-a7da-590f-a5ce-30cadc6c02d8,2f88195b-740d-4033-828a-43274fbffc86
3674537,2026-03-24 02:08:01,USDT,SIRENUSDT,Trade,Open Short,12.0000,57.0000,1.00226000,0E-8,0.01322984,0E-8,-0.01322984,5513.79268248,0.00110000,affc1e1e-c95a-544b-83b6-7f326af00d03,07452c3d-eb0c-4bc1-9a37-bca24340eae0
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,45.0000,1706.0000,0.95551500,0E-8,0.04729798,1.35280259,1.30550461,5376.34748073,0.00110000,d44284fe-31fb-5a78-b336-f0d10730d1a9,232b193d-14bb-472f-8cd8-b99c40688fb7
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,16.0000,2071.0000,0.91664000,0E-8,0.01613287,0E-8,-0.01613287,5368.38460781,0.00110000,3d8c067a-9dad-5776-8d13-a873e3f16e83,8c95b070-419b-4952-9245-6950cb86158a
3674537,2026-03-24 02:03:20,USDT,SIRENUSDT,Trade,Close Long,7.0000,1706.0000,0.95551500,0E-8,0.00735746,0.21043588,0.20307842,5375.04197612,0.00110000,d44284fe-31fb-5a78-b336-f0d10730d1a9,076cb4b0-4740-4546-9bc2-04b2e2143dcc
3674537,2026-03-24 02:52:42,USDT,SIRENUSDT,Trade,Close Short,23.0000,0.0000,0.97299000,0E-8,0.02461665,0.41699000,0.39237335,5543.81504003,0.00110000,87a1a843-0072-5da1-bd02-b4a7184ad80e,bd4afa4a-4570-41b8-8963-1c3fc885b6fc
3674537,2026-03-24 02:02:51,USDT,,Pre-deduction return,,,,,0E-8,0E-8,-0.17510000,-0.17510000,5373.97461722,0E-8,,
3674537,2026-03-24 02:05:12,USDT,SIRENUSDT,Trade,Close Long,16.0000,0.0000,1.07377000,0E-8,0.01889836,2.37307649,2.35417813,5511.29301016,0.00110000,614a73b7-05df-5450-b26e-fb89c5ce826e,4e921b01-9d80-4e3d-9ce4-eb88d371f38a
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,13.0000,2097.0000,0.91664000,0E-8,0.01310796,0E-8,-0.01310796,5368.35839189,0.00110000,ef822fdd-9a8c-53bb-ae90-5c250019235b,8c95b070-419b-4952-9245-6950cb86158a
3674537,2026-03-24 01:59:31,USDT,SIRENUSDT,Trade,Open Long,7.0000,1603.0000,0.90783000,0E-8,0.00699030,0E-8,-0.00699030,5368.85379958,0.00110000,52adc0af-9c8c-5f58-a9e1-382d4cdd66fc,6ce8aea2-d217-4abc-aa38-ec010921a4c3
