trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
399,ladder,HYPEUSDT,long,2026-03-13T00:35:00Z,2026-03-13T01:25:00Z,37.623980,38.150716,1760.00,22.68,1.2885,tp,50,val,1.95
400,ladder,HYPEUSDT,long,2026-03-13T01:35:00Z,2026-03-14T14:05:00Z,37.938714,38.052530,25720.33,38.03,0.1479,stale,2190,val,28.33
401,ladder,HYPEUSDT,long,2026-03-14T14:10:00Z,2026-03-14T16:15:00Z,37.732517,38.260772,5953.28,76.67,1.2879,tp,125,val,6.59
402,ladder,HYPEUSDT,long,2026-03-14T16:30:00Z,2026-03-16T03:30:00Z,37.985318,38.099274,25720.33,38.49,0.1496,stale,2100,val,28.33
403,ladder,HYPEUSDT,long,2026-03-16T03:35:00Z,2026-03-16T05:55:00Z,38.048658,38.581339,5953.28,76.65,1.2876,tp,140,val,6.59
404,ladder,HYPEUSDT,long,2026-03-16T06:00:00Z,2026-03-16T07:05:00Z,38.149519,38.683612,2912.00,37.51,1.2882,tp,65,val,3.23
405,ladder,HYPEUSDT,long,2026-03-16T07:10:00Z,2026-03-16T07:30:00Z,38.767000,39.309738,800.00,10.31,1.2888,tp,20,val,0.89
406,ladder,HYPEUSDT,long,2026-03-16T07:40:00Z,2026-03-16T08:05:00Z,38.812143,39.355513,1760.00,22.68,1.2888,tp,25,val,1.95
407,ladder,HYPEUSDT,long,2026-03-16T08:20:00Z,2026-03-16T11:50:00Z,39.061917,39.608784,10332.72,133.00,1.2872,tp,210,val,11.45
408,ladder,HYPEUSDT,long,2026-03-16T11:55:00Z,2026-03-16T19:55:00Z,39.014812,39.561020,25720.33,329.79,1.2822,tp,480,val,28.49
409,ladder,HYPEUSDT,long,2026-03-16T20:00:00Z,2026-03-16T20:35:00Z,39.678624,40.234125,1760.00,22.68,1.2888,tp,35,val,1.95
410,ladder,HYPEUSDT,long,2026-03-16T21:00:00Z,2026-03-16T21:35:00Z,40.643659,41.212670,1760.00,22.68,1.2888,tp,35,val,1.95
411,ladder,HYPEUSDT,long,2026-03-16T22:00:00Z,2026-03-17T06:25:00Z,40.718768,41.288831,25720.33,329.74,1.2820,tp,505,val,28.49
412,ladder,HYPEUSDT,long,2026-03-17T06:30:00Z,2026-03-17T11:20:00Z,40.867606,41.439752,25720.33,330.87,1.2864,tp,290,val,28.49
413,ladder,HYPEUSDT,long,2026-03-17T11:25:00Z,2026-03-17T18:40:00Z,40.425903,40.991866,25720.33,330.25,1.2840,tp,435,val,28.49
414,ladder,HYPEUSDT,long,2026-03-17T18:45:00Z,2026-03-17T20:35:00Z,41.042325,41.616918,4294.40,55.31,1.2880,tp,110,val,4.76
415,ladder,HYPEUSDT,long,2026-03-17T20:45:00Z,2026-03-18T01:30:00Z,41.247604,41.825070,25720.33,331.09,1.2873,tp,285,val,28.49
416,ladder,HYPEUSDT,long,2026-03-18T01:55:00Z,2026-03-18T13:30:00Z,41.717399,41.842551,25720.33,46.07,0.1791,stale,695,val,28.33
417,ladder,HYPEUSDT,long,2026-03-18T13:35:00Z,2026-03-18T16:00:00Z,41.254616,41.832181,16639.12,214.26,1.2877,tp,145,val,18.43
418,ladder,HYPEUSDT,long,2026-03-18T16:25:00Z,2026-03-18T16:40:00Z,41.763523,42.348213,1760.00,22.69,1.2890,tp,15,val,1.95
419,ladder,HYPEUSDT,long,2026-03-18T17:00:00Z,2026-03-18T17:25:00Z,42.584000,43.180176,800.00,10.31,1.2887,tp,25,val,0.89
420,ladder,HYPEUSDT,long,2026-03-18T17:30:00Z,2026-03-18T17:50:00Z,43.118000,43.721652,800.00,10.31,1.2888,tp,20,val,0.89
421,wed-short,HYPEUSDT,short,2026-03-18T18:00:00Z,2026-03-18T18:15:00Z,43.281000,42.848190,15000.00,133.50,0.8900,tp,15,val,16.50
422,ladder,HYPEUSDT,long,2026-03-18T18:00:00Z,2026-03-22T06:05:00Z,42.515034,38.250000,25720.33,-2633.32,-10.2383,kill,5045,val,26.87
423,ladder,HYPEUSDT,long,2026-03-22T06:10:00Z,2026-03-22T20:50:00Z,38.104152,38.218465,25720.33,45.14,0.1755,stale,880,val,28.33
424,ladder,HYPEUSDT,long,2026-03-22T20:55:00Z,2026-03-22T22:50:00Z,37.896953,38.427510,5953.28,76.67,1.2879,tp,115,val,6.59
425,ladder,HYPEUSDT,long,2026-03-22T23:00:00Z,2026-03-23T11:05:00Z,38.077388,38.610471,25720.33,328.62,1.2777,tp,725,val,28.49
426,ladder,HYPEUSDT,long,2026-03-23T11:10:00Z,2026-03-23T12:50:00Z,37.851915,38.381842,7943.94,102.32,1.2880,tp,100,val,8.80
427,ladder,HYPEUSDT,long,2026-03-23T13:00:00Z,2026-03-23T13:50:00Z,38.353962,38.890917,1760.00,22.68,1.2885,tp,50,val,1.95
428,ladder,HYPEUSDT,long,2026-03-23T14:00:00Z,2026-03-24T07:15:00Z,37.879725,38.410041,25720.33,326.95,1.2712,tp,1035,val,28.49
429,ladder,HYPEUSDT,long,2026-03-24T07:20:00Z,2026-03-24T15:15:00Z,38.534864,39.074352,25720.33,330.13,1.2835,tp,475,val,28.49
430,ladder,HYPEUSDT,long,2026-03-24T15:20:00Z,2026-03-24T15:40:00Z,39.253693,39.803245,1760.00,22.69,1.2889,tp,20,val,1.95
431,ladder,HYPEUSDT,long,2026-03-24T16:00:00Z,2026-03-24T18:30:00Z,39.117975,39.665627,10332.72,133.07,1.2878,tp,150,val,11.45
432,ladder,HYPEUSDT,long,2026-03-24T18:40:00Z,2026-03-24T20:20:00Z,39.649736,40.204832,4294.40,55.31,1.2880,tp,100,val,4.76
433,pf0-short,HYPEUSDT,short,2026-03-24T19:00:00Z,2026-03-25T00:10:00Z,39.748000,40.542960,3000.00,-63.30,-2.1100,stop,310,val,3.30
434,ladder,HYPEUSDT,long,2026-03-24T20:25:00Z,2026-03-25T00:30:00Z,40.192842,40.755541,20766.95,267.31,1.2872,tp,245,val,23.00
435,ladder,HYPEUSDT,long,2026-03-25T00:50:00Z,2026-03-25T08:30:00Z,40.237169,40.800489,25720.33,330.11,1.2835,tp,460,val,28.49
436,ladder,HYPEUSDT,long,2026-03-25T08:35:00Z,2026-03-25T11:25:00Z,40.754460,41.325022,7943.94,102.28,1.2876,tp,170,val,8.80
437,ladder,HYPEUSDT,long,2026-03-25T11:35:00Z,2026-03-30T19:15:00Z,40.591284,36.506000,25720.33,-2655.70,-10.3253,kill,7660,val,26.87
438,ladder,HYPEUSDT,long,2026-03-30T19:20:00Z,2026-03-31T01:20:00Z,36.937689,37.454816,25720.33,330.57,1.2852,tp,360,val,28.49
439,ladder,HYPEUSDT,long,2026-03-31T01:25:00Z,2026-03-31T17:15:00Z,37.176714,37.288245,25720.33,44.81,0.1742,stale,950,val,28.33
