trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
23,dr0-long,SUIUSDT,long,2025-02-11T20:00:00Z,2025-02-11T21:23:00Z,3.276200,3.325343,10000.00,139.00,1.3900,tp,83,disc,11.00
24,dr0-long,SUIUSDT,long,2025-02-12T05:00:00Z,2025-02-12T12:23:00Z,3.274100,3.323211,10000.00,139.00,1.3900,tp,443,disc,11.00
25,dr0-long,SUIUSDT,long,2025-02-12T15:00:00Z,2025-02-12T16:51:00Z,3.212500,3.260687,10000.00,139.00,1.3900,tp,111,disc,11.00
26,dr0-long,SUIUSDT,long,2025-02-13T15:00:00Z,2025-02-14T04:00:00Z,3.512700,3.531200,10000.00,41.67,0.4167,flat,780,disc,11.00
27,dr0-long,SUIUSDT,long,2025-02-14T02:00:00Z,2025-02-14T03:44:00Z,3.463700,3.515655,10000.00,139.00,1.3900,tp,104,disc,11.00
28,dr0-long,SUIUSDT,long,2025-02-15T07:00:00Z,2025-02-15T20:00:00Z,3.466900,3.398000,10000.00,-209.74,-2.0974,flat,780,disc,11.00
29,dr0-long,SUIUSDT,long,2025-02-21T20:00:00Z,2025-02-22T00:54:00Z,3.261000,3.309915,10000.00,139.00,1.3900,tp,294,disc,11.00
30,dr0-long,SUIUSDT,long,2025-02-23T16:00:00Z,2025-02-23T22:48:00Z,3.298200,3.347673,10000.00,139.00,1.3900,tp,408,disc,11.00
31,dr0-long,SUIUSDT,long,2025-03-07T01:00:00Z,2025-03-07T02:23:00Z,2.696700,2.737150,10000.00,139.00,1.3900,tp,83,disc,11.00
32,dr0-long,SUIUSDT,long,2025-03-15T12:00:00Z,2025-03-15T13:48:00Z,2.324400,2.359266,10000.00,139.00,1.3900,tp,108,disc,11.00
33,dr0-long,SUIUSDT,long,2025-03-16T15:00:00Z,2025-03-16T16:08:00Z,2.237700,2.271265,10000.00,139.00,1.3900,tp,68,disc,11.00
34,dr0-long,SUIUSDT,long,2025-03-20T17:00:00Z,2025-03-21T03:52:00Z,2.386100,2.314517,10000.00,-311.00,-3.1100,stop,652,disc,11.00
35,dr0-long,SUIUSDT,long,2025-03-26T20:00:00Z,2025-03-26T21:14:00Z,2.609000,2.648135,10000.00,139.00,1.3900,tp,74,disc,11.00
36,dr0-long,SUIUSDT,long,2025-03-27T14:00:00Z,2025-03-27T17:28:00Z,2.755500,2.796832,10000.00,139.00,1.3900,tp,208,disc,11.00
37,dr0-long,SUIUSDT,long,2025-04-03T00:00:00Z,2025-04-03T02:02:00Z,2.378900,2.414583,10000.00,139.00,1.3900,tp,122,disc,11.00
38,dr0-long,SUIUSDT,long,2025-04-10T05:00:00Z,2025-04-10T06:53:00Z,2.135200,2.167228,10000.00,139.00,1.3900,tp,113,disc,11.00
39,dr0-long,SUIUSDT,long,2025-04-10T16:00:00Z,2025-04-10T20:48:00Z,2.082300,2.113534,10000.00,139.00,1.3900,tp,288,disc,11.00
40,dr0-long,SUIUSDT,long,2025-04-13T22:00:00Z,2025-04-14T00:11:00Z,2.209900,2.243049,10000.00,139.00,1.3900,tp,131,disc,11.00
41,dr0-long,SUIUSDT,long,2025-04-14T08:00:00Z,2025-04-14T10:20:00Z,2.281300,2.315519,10000.00,139.00,1.3900,tp,140,disc,11.00
42,dr0-long,SUIUSDT,long,2025-04-15T03:00:00Z,2025-04-15T10:00:00Z,2.199100,2.232086,10000.00,139.00,1.3900,tp,420,disc,11.00
43,dr0-long,SUIUSDT,long,2025-04-21T18:00:00Z,2025-04-21T19:29:00Z,2.164900,2.197373,10000.00,139.00,1.3900,tp,89,disc,11.00
44,dr0-long,SUIUSDT,long,2025-04-24T01:00:00Z,2025-04-24T02:17:00Z,3.009500,3.054642,10000.00,139.00,1.3900,tp,77,disc,11.00
45,dr0-long,SUIUSDT,long,2025-04-24T12:00:00Z,2025-04-24T14:05:00Z,3.038700,3.084280,10000.00,139.00,1.3900,tp,125,disc,11.00
46,dr0-long,SUIUSDT,long,2025-04-25T22:00:00Z,2025-04-26T00:23:00Z,3.535600,3.588634,10000.00,139.00,1.3900,tp,143,disc,11.00
47,dr0-long,SUIUSDT,long,2025-04-26T15:00:00Z,2025-04-26T22:12:00Z,3.473100,3.525196,10000.00,139.00,1.3900,tp,432,disc,11.00
48,dr0-long,SUIUSDT,long,2025-04-27T02:00:00Z,2025-04-27T03:07:00Z,3.535300,3.588329,10000.00,139.00,1.3900,tp,67,disc,11.00
49,dr0-long,SUIUSDT,long,2025-04-28T03:00:00Z,2025-04-28T04:29:00Z,3.544100,3.597261,10000.00,139.00,1.3900,tp,89,disc,11.00
50,dr0-long,SUIUSDT,long,2025-04-29T05:00:00Z,2025-04-29T07:19:00Z,3.524700,3.577570,10000.00,139.00,1.3900,tp,139,disc,11.00
51,dr0-long,SUIUSDT,long,2025-04-29T18:00:00Z,2025-04-29T23:00:00Z,3.582600,3.475122,10000.00,-311.00,-3.1100,stop,300,disc,11.00
52,dr0-long,SUIUSDT,long,2025-04-30T14:00:00Z,2025-04-30T15:21:00Z,3.376200,3.426843,10000.00,139.00,1.3900,tp,81,disc,11.00
53,dr0-long,SUIUSDT,long,2025-05-09T05:00:00Z,2025-05-09T06:26:00Z,3.901300,3.959819,10000.00,139.00,1.3900,tp,86,disc,11.00
54,dr0-long,SUIUSDT,long,2025-05-09T17:00:00Z,2025-05-10T00:17:00Z,3.923000,3.981845,10000.00,139.00,1.3900,tp,437,disc,11.00
55,dr0-long,SUIUSDT,long,2025-05-10T12:00:00Z,2025-05-10T16:16:00Z,3.939200,3.998288,10000.00,139.00,1.3900,tp,256,disc,11.00
56,dr0-long,SUIUSDT,long,2025-05-11T17:00:00Z,2025-05-11T19:17:00Z,3.970900,4.030463,10000.00,139.00,1.3900,tp,137,disc,11.00
57,dr0-long,SUIUSDT,long,2025-05-12T03:00:00Z,2025-05-12T04:42:00Z,4.049500,4.110243,10000.00,139.00,1.3900,tp,102,disc,11.00
58,dr0-long,SUIUSDT,long,2025-05-12T19:00:00Z,2025-05-12T22:40:00Z,3.923400,3.982251,10000.00,139.00,1.3900,tp,220,disc,11.00
59,dr0-long,SUIUSDT,long,2025-05-13T04:00:00Z,2025-05-13T06:42:00Z,3.915000,3.973725,10000.00,139.00,1.3900,tp,162,disc,11.00
60,dr0-long,SUIUSDT,long,2025-05-14T15:00:00Z,2025-05-15T04:00:00Z,3.903600,3.853100,10000.00,-140.37,-1.4037,flat,780,disc,11.00
61,dr0-long,SUIUSDT,long,2025-05-18T21:00:00Z,2025-05-18T22:56:00Z,3.786000,3.842790,10000.00,139.00,1.3900,tp,116,disc,11.00
62,dr0-long,SUIUSDT,long,2025-05-21T18:00:00Z,2025-05-21T23:19:00Z,3.868500,3.926527,10000.00,139.00,1.3900,tp,319,disc,11.00
63,dr0-long,SUIUSDT,long,2025-05-22T14:00:00Z,2025-05-22T21:08:00Z,3.923200,3.805504,10000.00,-311.00,-3.1100,stop,428,disc,11.00
64,dr0-long,SUIUSDT,long,2025-05-22T22:00:00Z,2025-05-22T23:59:00Z,3.832000,3.889480,10000.00,139.00,1.3900,tp,119,disc,11.00
65,dr0-long,SUIUSDT,long,2025-06-24T20:00:00Z,2025-06-25T09:00:00Z,2.792600,2.787500,10000.00,-29.26,-0.2926,flat,780,disc,11.00
66,dr0-long,SUIUSDT,long,2025-06-25T06:00:00Z,2025-06-25T13:46:00Z,2.797600,2.839564,10000.00,139.00,1.3900,tp,466,disc,11.00
67,dr0-long,SUIUSDT,long,2025-06-26T02:00:00Z,2025-06-26T08:52:00Z,2.781700,2.698249,10000.00,-311.00,-3.1100,stop,412,disc,11.00
68,dr0-long,SUIUSDT,long,2025-06-30T16:00:00Z,2025-07-01T05:00:00Z,2.815600,2.782800,10000.00,-127.49,-1.2749,flat,780,disc,11.00
69,dr0-long,SUIUSDT,long,2025-07-01T01:00:00Z,2025-07-01T12:45:00Z,2.772100,2.688937,10000.00,-311.00,-3.1100,stop,705,disc,11.00
70,dr0-long,SUIUSDT,long,2025-07-04T17:00:00Z,2025-07-04T22:36:00Z,2.857800,2.900667,10000.00,139.00,1.3900,tp,336,disc,11.00
71,dr0-long,SUIUSDT,long,2025-07-11T23:00:00Z,2025-07-12T01:12:00Z,3.385200,3.435978,10000.00,139.00,1.3900,tp,132,disc,11.00
72,dr0-long,SUIUSDT,long,2025-07-12T16:00:00Z,2025-07-12T18:08:00Z,3.340600,3.390709,10000.00,139.00,1.3900,tp,128,disc,11.00
73,dr0-long,SUIUSDT,long,2025-07-15T01:00:00Z,2025-07-15T04:24:00Z,3.901600,3.960124,10000.00,139.00,1.3900,tp,204,disc,11.00
74,dr0-long,SUIUSDT,long,2025-07-17T04:00:00Z,2025-07-17T06:24:00Z,3.944300,4.003464,10000.00,139.00,1.3900,tp,144,disc,11.00
