trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
27,pf0-short,SUIUSDT,short,2025-03-29T16:00:00Z,2025-03-29T17:21:00Z,2.306100,2.248447,5000.00,119.50,2.3900,tp,81,disc,5.50
28,pf0-short,SUIUSDT,short,2025-04-03T16:00:00Z,2025-04-04T03:31:00Z,2.220700,2.165182,5000.00,119.50,2.3900,tp,691,disc,5.50
29,pf0-short,SUIUSDT,short,2025-04-08T14:00:00Z,2025-04-08T17:03:00Z,2.009700,1.959458,5000.00,119.50,2.3900,tp,183,disc,5.50
30,pf0-short,SUIUSDT,short,2025-04-29T10:00:00Z,2025-04-29T17:02:00Z,3.540400,3.451890,5000.00,119.50,2.3900,tp,422,disc,5.50
31,pf0-short,SUIUSDT,short,2025-05-19T02:00:00Z,2025-05-19T06:31:00Z,3.788600,3.693885,5000.00,119.50,2.3900,tp,271,disc,5.50
32,pf0-short,SUIUSDT,short,2025-05-22T17:00:00Z,2025-05-22T21:06:00Z,3.913200,3.815370,5000.00,119.50,2.3900,tp,246,disc,5.50
33,pf0-short,SUIUSDT,short,2025-05-23T16:00:00Z,2025-05-23T23:34:00Z,3.683900,3.591803,5000.00,119.50,2.3900,tp,454,disc,5.50
34,pf0-short,SUIUSDT,short,2025-06-06T00:00:00Z,2025-06-06T08:20:00Z,2.953300,3.041899,5000.00,-155.50,-3.1100,stop,500,disc,5.50
35,pf0-short,SUIUSDT,short,2025-06-13T06:00:00Z,2025-06-13T19:00:00Z,3.015300,3.009500,5000.00,4.12,0.0824,flat,780,disc,5.50
36,pf0-short,SUIUSDT,short,2025-06-18T23:00:00Z,2025-06-19T12:00:00Z,2.826400,2.804400,5000.00,33.42,0.6684,flat,780,disc,5.50
37,pf0-short,SUIUSDT,short,2025-07-30T17:00:00Z,2025-07-30T19:02:00Z,3.794900,3.700028,5000.00,119.50,2.3900,tp,122,disc,5.50
38,pf0-short,SUIUSDT,short,2025-08-06T08:00:00Z,2025-08-06T18:01:00Z,3.405100,3.507253,5000.00,-155.50,-3.1100,stop,601,disc,5.50
39,pf0-short,SUIUSDT,short,2025-10-11T05:00:00Z,2025-10-11T06:46:00Z,2.689600,2.770288,5000.00,-155.50,-3.1100,stop,106,disc,5.50
40,pf0-short,SUIUSDT,short,2025-10-31T22:00:00Z,2025-11-01T11:00:00Z,2.365300,2.378000,5000.00,-32.35,-0.6469,flat,780,disc,5.50
41,pf0-short,SUIUSDT,short,2025-11-04T09:00:00Z,2025-11-04T16:42:00Z,2.051700,2.000407,5000.00,119.50,2.3900,tp,462,disc,5.50
42,pf0-short,SUIUSDT,short,2025-11-05T01:00:00Z,2025-11-05T02:56:00Z,1.949400,2.007882,5000.00,-155.50,-3.1100,stop,116,disc,5.50
43,pf0-short,SUIUSDT,short,2025-11-06T16:00:00Z,2025-11-06T21:52:00Z,1.926800,1.984604,5000.00,-155.50,-3.1100,stop,352,disc,5.50
44,pf0-short,SUIUSDT,short,2025-11-17T17:00:00Z,2025-11-17T19:16:00Z,1.643700,1.602607,5000.00,119.50,2.3900,tp,136,disc,5.50
45,pf0-short,SUIUSDT,short,2025-11-17T19:00:00Z,2025-11-18T02:31:00Z,1.595600,1.643468,5000.00,-155.50,-3.1100,stop,451,disc,5.50
46,pf0-short,SUIUSDT,short,2025-11-22T02:00:00Z,2025-11-22T04:36:00Z,1.379400,1.344915,5000.00,119.50,2.3900,tp,156,disc,5.50
47,pf0-short,SUIUSDT,short,2025-12-26T05:00:00Z,2025-12-26T18:00:00Z,1.403300,1.381400,5000.00,72.53,1.4506,flat,780,disc,5.50
48,pf0-short,SUIUSDT,short,2026-01-21T03:00:00Z,2026-01-21T12:04:00Z,1.505100,1.467472,5000.00,119.50,2.3900,tp,544,val,5.50
49,pf0-short,SUIUSDT,short,2026-02-03T18:00:00Z,2026-02-03T19:12:00Z,1.074500,1.106735,5000.00,-155.50,-3.1100,stop,72,val,5.50
50,pf0-short,SUIUSDT,short,2026-02-04T22:00:00Z,2026-02-05T05:23:00Z,1.072300,1.045492,5000.00,119.50,2.3900,tp,443,val,5.50
51,pf0-short,SUIUSDT,short,2026-02-06T08:00:00Z,2026-02-06T10:10:00Z,0.912400,0.939772,5000.00,-155.50,-3.1100,stop,130,val,5.50
52,pf0-short,SUIUSDT,short,2026-03-06T10:00:00Z,2026-03-06T13:55:00Z,0.944600,0.920985,5000.00,119.50,2.3900,tp,235,val,5.50
