trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
24,pf0-short,SUIUSDT,short,2025-03-04T01:00:00Z,2025-03-04T02:05:00Z,2.514100,2.463818,5000.00,94.50,1.8900,tp,65,disc,5.50
25,pf0-short,SUIUSDT,short,2025-03-07T21:00:00Z,2025-03-07T23:12:00Z,2.633400,2.580732,5000.00,94.50,1.8900,tp,132,disc,5.50
26,pf0-short,SUIUSDT,short,2025-03-10T12:00:00Z,2025-03-10T13:37:00Z,2.376000,2.328480,5000.00,94.50,1.8900,tp,97,disc,5.50
27,pf0-short,SUIUSDT,short,2025-03-10T14:00:00Z,2025-03-10T16:48:00Z,2.228900,2.184322,5000.00,94.50,1.8900,tp,168,disc,5.50
28,pf0-short,SUIUSDT,short,2025-03-10T22:00:00Z,2025-03-11T00:29:00Z,2.098000,2.056040,5000.00,94.50,1.8900,tp,149,disc,5.50
29,pf0-short,SUIUSDT,short,2025-03-12T15:00:00Z,2025-03-13T02:06:00Z,2.229900,2.296797,5000.00,-155.50,-3.1100,stop,666,disc,5.50
30,pf0-short,SUIUSDT,short,2025-03-14T01:00:00Z,2025-03-14T12:20:00Z,2.183200,2.248696,5000.00,-155.50,-3.1100,stop,680,disc,5.50
31,pf0-short,SUIUSDT,short,2025-03-14T18:00:00Z,2025-03-15T07:00:00Z,2.356600,2.362100,5000.00,-17.17,-0.3434,flat,780,disc,5.50
32,pf0-short,SUIUSDT,short,2025-03-29T16:00:00Z,2025-03-29T17:13:00Z,2.306100,2.259978,5000.00,94.50,1.8900,tp,73,disc,5.50
33,pf0-short,SUIUSDT,short,2025-04-03T16:00:00Z,2025-04-04T03:27:00Z,2.220700,2.176286,5000.00,94.50,1.8900,tp,687,disc,5.50
34,pf0-short,SUIUSDT,short,2025-04-04T20:00:00Z,2025-04-04T23:21:00Z,2.292800,2.246944,5000.00,94.50,1.8900,tp,201,disc,5.50
35,pf0-short,SUIUSDT,short,2025-04-07T17:00:00Z,2025-04-07T18:54:00Z,2.036700,1.995966,5000.00,94.50,1.8900,tp,114,disc,5.50
36,pf0-short,SUIUSDT,short,2025-04-07T23:00:00Z,2025-04-08T01:38:00Z,2.018200,2.078746,5000.00,-155.50,-3.1100,stop,158,disc,5.50
37,pf0-short,SUIUSDT,short,2025-04-08T14:00:00Z,2025-04-08T16:42:00Z,2.009700,1.969506,5000.00,94.50,1.8900,tp,162,disc,5.50
38,pf0-short,SUIUSDT,short,2025-05-19T02:00:00Z,2025-05-19T05:01:00Z,3.788600,3.712828,5000.00,94.50,1.8900,tp,181,disc,5.50
39,pf0-short,SUIUSDT,short,2025-05-23T16:00:00Z,2025-05-23T23:26:00Z,3.683900,3.610222,5000.00,94.50,1.8900,tp,446,disc,5.50
40,pf0-short,SUIUSDT,short,2025-06-06T00:00:00Z,2025-06-06T08:20:00Z,2.953300,3.041899,5000.00,-155.50,-3.1100,stop,500,disc,5.50
41,pf0-short,SUIUSDT,short,2025-06-13T06:00:00Z,2025-06-13T19:00:00Z,3.015300,3.009500,5000.00,4.12,0.0824,flat,780,disc,5.50
42,pf0-short,SUIUSDT,short,2025-06-18T23:00:00Z,2025-06-19T12:00:00Z,2.826400,2.804400,5000.00,33.42,0.6684,flat,780,disc,5.50
43,pf0-short,SUIUSDT,short,2025-07-30T17:00:00Z,2025-07-30T19:00:00Z,3.794900,3.719002,5000.00,94.50,1.8900,tp,120,disc,5.50
44,pf0-short,SUIUSDT,short,2025-08-06T08:00:00Z,2025-08-06T18:01:00Z,3.405100,3.507253,5000.00,-155.50,-3.1100,stop,601,disc,5.50
45,pf0-short,SUIUSDT,short,2025-10-11T05:00:00Z,2025-10-11T06:46:00Z,2.689600,2.770288,5000.00,-155.50,-3.1100,stop,106,disc,5.50
46,pf0-short,SUIUSDT,short,2025-10-13T16:00:00Z,2025-10-13T19:41:00Z,2.871200,2.957336,5000.00,-155.50,-3.1100,stop,221,disc,5.50
47,pf0-short,SUIUSDT,short,2025-10-19T13:00:00Z,2025-10-19T23:40:00Z,2.636000,2.583280,5000.00,94.50,1.8900,tp,640,disc,5.50
48,pf0-short,SUIUSDT,short,2025-10-31T22:00:00Z,2025-11-01T11:00:00Z,2.365300,2.378000,5000.00,-32.35,-0.6469,flat,780,disc,5.50
49,pf0-short,SUIUSDT,short,2025-11-04T09:00:00Z,2025-11-04T14:02:00Z,2.051700,2.010666,5000.00,94.50,1.8900,tp,302,disc,5.50
50,pf0-short,SUIUSDT,short,2025-11-05T01:00:00Z,2025-11-05T02:56:00Z,1.949400,2.007882,5000.00,-155.50,-3.1100,stop,116,disc,5.50
51,pf0-short,SUIUSDT,short,2025-11-06T16:00:00Z,2025-11-06T21:52:00Z,1.926800,1.984604,5000.00,-155.50,-3.1100,stop,352,disc,5.50
52,pf0-short,SUIUSDT,short,2025-11-17T17:00:00Z,2025-11-17T18:30:00Z,1.643700,1.610826,5000.00,94.50,1.8900,tp,90,disc,5.50
53,pf0-short,SUIUSDT,short,2025-11-17T19:00:00Z,2025-11-18T02:31:00Z,1.595600,1.643468,5000.00,-155.50,-3.1100,stop,451,disc,5.50
54,pf0-short,SUIUSDT,short,2025-11-22T02:00:00Z,2025-11-22T04:20:00Z,1.379400,1.351812,5000.00,94.50,1.8900,tp,140,disc,5.50
55,pf0-short,SUIUSDT,short,2025-11-24T08:00:00Z,2025-11-24T09:23:00Z,1.388500,1.360730,5000.00,94.50,1.8900,tp,83,disc,5.50
56,pf0-short,SUIUSDT,short,2025-12-26T05:00:00Z,2025-12-26T15:00:00Z,1.403300,1.375234,5000.00,94.50,1.8900,tp,600,disc,5.50
57,pf0-short,SUIUSDT,short,2026-01-21T03:00:00Z,2026-01-21T11:57:00Z,1.505100,1.474998,5000.00,94.50,1.8900,tp,537,val,5.50
58,pf0-short,SUIUSDT,short,2026-02-03T18:00:00Z,2026-02-03T19:12:00Z,1.074500,1.106735,5000.00,-155.50,-3.1100,stop,72,val,5.50
59,pf0-short,SUIUSDT,short,2026-02-04T22:00:00Z,2026-02-05T05:21:00Z,1.072300,1.050854,5000.00,94.50,1.8900,tp,441,val,5.50
60,pf0-short,SUIUSDT,short,2026-02-06T08:00:00Z,2026-02-06T10:10:00Z,0.912400,0.939772,5000.00,-155.50,-3.1100,stop,130,val,5.50
61,pf0-short,SUIUSDT,short,2026-02-07T15:00:00Z,2026-02-08T04:00:00Z,0.994500,0.986800,5000.00,33.21,0.6643,flat,780,val,5.50
